transaction_id,date,hour,customer_id,product_id,store_id,employee_id,quantity,discount_pct,payment_method,is_returned
TXN002225,2024-02-20,19,CUST0031,PRD0091,ST010,EMP007,5,0,Digital Wallet,False
TXN002226,2023-06-04,21,CUST0105,PRD0003,ST007,EMP014,5,0,Digital Wallet,False
TXN002227,2024-08-07,15,CUST0328,PRD0003,ST010,EMP022,1,15,Credit Card,False
TXN002228,2024-09-20,13,CUST0101,PRD0063,ST001,EMP050,4,10,Cash,False
TXN002229,2024-02-01,10,CUST0196,PRD0098,ST010,EMP004,5,5,Cash,False
TXN002230,2023-08-29,20,CUST0218,PRD0022,ST001,EMP030,5,10,Credit Card,False
TXN002231,2024-02-02,14,CUST0430,PRD0096,ST010,EMP007,3,10,Debit Card,False
TXN002232,2023-09-01,11,CUST0370,PRD0097,ST009,EMP023,1,25,Cash,False
TXN002233,2024-10-08,13,CUST0292,PRD0091,ST002,EMP042,4,0,Debit Card,False
TXN002234,2023-04-17,16,CUST0319,PRD0042,ST009,EMP005,4,0,Cash,True
TXN002235,2024-08-16,10,CUST0158,PRD0034,ST002,EMP012,3,0,Debit Card,False
TXN002236,2024-12-03,15,CUST0447,PRD0022,ST009,EMP019,5,5,Debit Card,False
TXN002237,2024-03-09,19,CUST0368,PRD0022,ST001,EMP030,1,0,Digital Wallet,False
TXN002238,2024-02-26,15,CUST0484,PRD0019,ST006,EMP047,4,5,Cash,True
TXN002239,2024-03-31,13,CUST0123,PRD0086,ST001,EMP009,2,0,Debit Card,False
TXN002240,2024-10-29,17,CUST0326,PRD0041,ST002,EMP039,1,0,Credit Card,True
TXN002241,2023-09-29,19,CUST0446,PRD0011,ST009,EMP029,5,20,Credit Card,False
TXN002242,2024-05-07,8,CUST0130,PRD0052,ST001,EMP024,3,0,Credit Card,False
TXN002243,2024-09-27,13,CUST0234,PRD0061,ST001,EMP024,3,0,Debit Card,False
TXN002244,2024-09-14,16,CUST0127,PRD0092,ST002,EMP046,5,0,Credit Card,False
TXN002245,2024-04-15,15,CUST0168,PRD0005,ST010,EMP016,5,0,Debit Card,False
TXN002246,2023-01-28,20,CUST0210,PRD0099,ST005,EMP044,4,0,Cash,False
TXN002247,2023-06-20,10,CUST0229,PRD0044,ST004,EMP043,5,20,Debit Card,True
TXN002248,2023-12-09,20,CUST0385,PRD0073,ST002,EMP012,1,20,Credit Card,False
TXN002249,2024-06-06,9,CUST0148,PRD0033,ST005,EMP018,3,0,Debit Card,False
TXN002250,2024-08-31,20,CUST0463,PRD0041,ST006,EMP028,3,0,Credit Card,False
TXN002251,2023-10-15,20,CUST0099,PRD0026,ST007,EMP014,2,0,Digital Wallet,False
TXN002252,2023-03-02,17,CUST0105,PRD0023,ST006,EMP047,4,25,Credit Card,True
TXN002253,2023-11-14,11,CUST0351,PRD0006,ST005,EMP018,1,0,Debit Card,False
TXN002254,2023-06-09,17,CUST0319,PRD0011,ST005,EMP018,5,15,Credit Card,True
TXN002255,2023-08-25,8,CUST0048,PRD0026,ST003,EMP011,2,0,Digital Wallet,False
TXN002256,2024-06-28,21,CUST0429,PRD0090,ST007,EMP045,5,5,Debit Card,False
TXN002257,2024-01-13,12,CUST0073,PRD0043,ST008,EMP015,1,0,Digital Wallet,False
TXN002258,2023-02-25,12,CUST0196,PRD0026,ST009,EMP019,5,25,Credit Card,False
TXN002259,2023-12-10,8,CUST0224,PRD0091,ST008,EMP010,5,25,Debit Card,False
TXN002260,2023-09-06,15,CUST0460,PRD0002,ST005,EMP018,4,25,Digital Wallet,False
TXN002261,2023-11-26,17,CUST0066,PRD0012,ST005,EMP020,1,0,Cash,False
TXN002262,2023-12-08,17,CUST0143,PRD0008,ST001,EMP013,1,0,Digital Wallet,False
TXN002263,2023-06-05,12,CUST0438,PRD0065,ST008,EMP010,1,5,Credit Card,False
TXN002264,2024-01-28,18,CUST0378,PRD0036,ST005,EMP044,5,0,Credit Card,False
TXN002265,2023-07-18,10,CUST0288,PRD0070,ST007,EMP014,2,5,Cash,False
TXN002266,2023-11-04,21,CUST0216,PRD0079,ST005,EMP026,4,15,Digital Wallet,False
TXN002267,2024-08-28,20,CUST0354,PRD0021,ST006,EMP028,1,10,Cash,False
TXN002268,2024-08-15,15,CUST0158,PRD0064,ST002,EMP042,4,15,Cash,False
TXN002269,2023-01-31,19,CUST0160,PRD0038,ST001,EMP050,1,0,Debit Card,False
TXN002270,2024-05-07,18,CUST0189,PRD0046,ST002,EMP046,1,10,Debit Card,False
TXN002271,2023-03-08,21,CUST0320,PRD0016,ST005,EMP026,1,10,Debit Card,False
TXN002272,2024-01-01,14,CUST0308,PRD0070,ST002,EMP039,3,0,Credit Card,True
TXN002273,2023-04-03,15,CUST0214,PRD0035,ST004,EMP027,3,5,Credit Card,False
TXN002274,2023-11-04,20,CUST0298,PRD0065,ST004,EMP027,5,20,Credit Card,False
TXN002275,2023-06-05,18,CUST0231,PRD0027,ST002,EMP012,2,0,Cash,False
TXN002276,2024-01-29,9,CUST0265,PRD0085,ST004,EMP043,1,0,Debit Card,False
TXN002277,2024-03-09,21,CUST0372,PRD0012,ST005,EMP044,2,25,Credit Card,False
TXN002278,2024-11-01,9,CUST0168,PRD0067,ST002,EMP039,1,0,Debit Card,False
TXN002279,2024-02-08,21,CUST0264,PRD0007,ST004,EMP027,4,0,Digital Wallet,False
TXN002280,2024-11-25,18,CUST0421,PRD0008,ST005,EMP026,5,20,Credit Card,False
TXN002281,2023-03-18,9,CUST0447,PRD0043,ST002,EMP039,4,25,Cash,False
TXN002282,2024-12-12,9,CUST0174,PRD0036,ST004,EMP043,3,5,Credit Card,True
TXN002283,2023-07-23,13,CUST0366,PRD0036,ST007,EMP014,2,25,Debit Card,False
TXN002284,2024-02-16,20,CUST0199,PRD0095,ST010,EMP016,2,0,Cash,False
TXN002285,2023-06-30,11,CUST0409,PRD0089,ST009,EMP023,4,0,Digital Wallet,False
TXN002286,2024-05-23,8,CUST0260,PRD0036,ST004,EMP043,4,25,Debit Card,False
TXN002287,2023-01-08,16,CUST0198,PRD0057,ST007,EMP014,1,0,Debit Card,False
TXN002288,2024-06-24,16,CUST0325,PRD0082,ST005,EMP018,1,0,Digital Wallet,False
TXN002289,2024-10-21,9,CUST0068,PRD0055,ST009,EMP029,4,0,Digital Wallet,False
TXN002290,2023-05-12,16,CUST0461,PRD0028,ST010,EMP031,3,0,Debit Card,False
TXN002291,,14,CUST0207,PRD0008,ST001,EMP030,5,0,Credit Card,False
TXN002292,2023-06-06,18,CUST0117,PRD0072,ST009,EMP019,4,0,Cash,False
TXN002293,2024-02-01,21,CUST0311,PRD0077,ST010,EMP040,2,15,Cash,False
TXN002294,2024-05-16,21,CUST0247,PRD0014,ST006,EMP021,5,0,Digital Wallet,False
TXN002295,2023-01-30,21,CUST0198,PRD0030,ST001,EMP024,2,0,Cash,False
TXN002296,2023-05-05,11,CUST0079,PRD0044,ST004,EMP043,5,15,Digital Wallet,False
TXN002297,2023-11-23,11,CUST0356,PRD0086,ST010,EMP022,2,0,Credit Card,False
TXN002298,2023-02-18,13,CUST0075,PRD0035,ST001,EMP013,4,20,Debit Card,True
TXN002299,2023-01-23,18,CUST0385,PRD0029,ST007,EMP045,5,15,Credit Card,False
TXN002300,2024-08-15,10,CUST0067,PRD0063,ST010,EMP038,4,0,Digital Wallet,False
TXN002301,2023-02-23,16,CUST0008,PRD0084,ST002,EMP046,5,20,Debit Card,False
TXN002302,2024-05-11,17,CUST0211,PRD0071,ST007,EMP041,4,0,Digital Wallet,False
TXN002303,2023-12-24,11,CUST0102,PRD0042,ST006,EMP047,1,15,Cash,False
TXN002304,2023-12-30,20,CUST0237,PRD0097,ST003,EMP001,1,25,Cash,False
TXN002305,2024-05-15,14,CUST0142,PRD0080,ST009,EMP005,4,0,Cash,False
TXN002306,2024-01-16,21,CUST0022,PRD0025,ST006,EMP028,4,20,Debit Card,False
TXN002307,2023-03-14,21,CUST0499,PRD0056,ST003,EMP011,3,0,Cash,False
TXN002308,2023-09-10,12,CUST0331,PRD0018,ST003,EMP001,5,0,Cash,False
TXN002309,2023-05-17,14,CUST0350,PRD0088,ST001,EMP002,1,0,Credit Card,False
TXN002310,2024-04-26,21,CUST0304,PRD0013,ST005,EMP018,4,20,Debit Card,False
TXN002311,2024-10-19,14,CUST0084,PRD0044,ST006,EMP028,2,0,Credit Card,False
TXN002312,2024-01-01,21,CUST0288,PRD0032,ST007,EMP014,4,15,Cash,False
TXN002313,2024-05-11,14,CUST0092,PRD0096,ST003,EMP001,3,20,Debit Card,False
TXN002314,2023-12-21,16,CUST0486,PRD0082,ST010,EMP016,3,0,Credit Card,False
TXN002315,2023-12-04,11,CUST0099,PRD0057,ST006,EMP028,1,0,Cash,False
TXN002316,2024-01-13,13,CUST0042,PRD0067,ST002,EMP046,3,0,Digital Wallet,False
TXN002317,2023-04-21,21,CUST0090,PRD0086,ST008,EMP010,1,0,Debit Card,False
TXN002318,2023-05-26,10,CUST0268,PRD0091,ST003,EMP011,1,0,Debit Card,False
TXN002319,2024-11-13,15,CUST0228,PRD0007,ST008,EMP017,4,25,Credit Card,False
TXN002320,2024-02-27,11,CUST0050,PRD0009,ST010,EMP016,2,0,Digital Wallet,False
TXN002321,2024-09-10,20,CUST0080,PRD0089,ST010,EMP031,3,0,Digital Wallet,False
TXN002322,2023-03-21,10,CUST0211,PRD0057,ST006,EMP021,2,0,Digital Wallet,False
TXN002323,2024-12-17,17,CUST0352,PRD0007,ST005,EMP044,4,0,Debit Card,False
TXN002324,2023-08-28,12,CUST0490,PRD0034,ST009,EMP029,2,0,Debit Card,False
TXN002325,2024-08-13,19,CUST0122,PRD0072,ST001,EMP009,4,0,Digital Wallet,False
TXN002326,2023-03-24,11,CUST0169,PRD0064,ST001,EMP050,5,0,Credit Card,True
TXN002327,2024-12-05,11,CUST0498,PRD0074,ST002,EMP012,3,0,Cash,False
TXN002328,2024-12-25,16,CUST0379,PRD0007,ST001,EMP002,3,25,Cash,False
TXN002329,2024-03-31,10,CUST0349,PRD0062,ST008,EMP037,1,10,Digital Wallet,False
TXN002330,2023-06-04,20,CUST0313,PRD0090,ST003,EMP001,4,0,Debit Card,False
TXN002331,2023-06-19,14,CUST0252,PRD0078,ST004,EMP043,4,0,Cash,True
TXN002332,2024-02-22,10,CUST0202,PRD0056,ST010,EMP031,5,5,Debit Card,False
TXN002333,2024-02-29,20,CUST0253,PRD0092,ST002,EMP046,1,0,Digital Wallet,False
TXN002334,2023-01-15,15,CUST0320,PRD0086,ST010,EMP038,4,0,Cash,False
TXN002335,2024-02-25,12,CUST0160,PRD0079,ST006,EMP036,2,0,Credit Card,False
TXN002336,2024-11-27,12,CUST0497,PRD0090,ST007,EMP041,1,0,Debit Card,False
TXN002337,2023-08-18,17,CUST0025,PRD0077,ST001,EMP032,3,0,Digital Wallet,False
TXN002338,2023-05-17,9,CUST0124,PRD0037,ST004,EMP027,4,0,Cash,False
TXN002339,2024-09-15,9,CUST0009,PRD0067,ST001,EMP002,3,0,Credit Card,False
TXN002340,2023-05-16,12,CUST0249,PRD0025,ST001,EMP025,2,15,Credit Card,False
TXN002341,2024-04-03,18,CUST0165,PRD0075,ST005,EMP044,3,0,Debit Card,False
TXN002342,2024-04-01,12,CUST0321,PRD0018,ST001,EMP002,5,0,Digital Wallet,True
TXN002343,2024-05-16,11,CUST0481,PRD0009,ST010,EMP034,1,0,Digital Wallet,True
TXN002344,2023-01-01,8,CUST0017,PRD0074,ST010,EMP004,2,0,Digital Wallet,False
TXN002345,2024-04-03,17,CUST0299,PRD0047,ST008,EMP035,2,0,Digital Wallet,False
TXN002346,2024-04-09,11,CUST0136,PRD0063,ST007,EMP045,1,0,Digital Wallet,False
TXN002347,2023-12-10,20,CUST0280,PRD0020,ST008,EMP048,3,0,Credit Card,False
TXN002348,2023-11-17,13,CUST0052,PRD0048,ST003,EMP001,5,25,Digital Wallet,False
TXN002349,2023-10-07,14,CUST0113,PRD0033,ST004,EMP027,1,0,Cash,False
TXN002350,2024-12-09,11,CUST0114,PRD0095,ST010,EMP034,1,0,Credit Card,False
TXN002351,2024-07-19,13,CUST0499,PRD0001,ST008,EMP017,1,0,Debit Card,False
TXN002352,2023-07-26,13,CUST0254,PRD0079,ST007,EMP014,3,25,Credit Card,False
TXN002353,2024-02-05,8,CUST0274,PRD0075,ST002,EMP012,1,0,Credit Card,False
TXN002354,2023-11-17,11,CUST0295,PRD0057,ST010,EMP031,50,10,Debit Card,False
TXN002355,2023-11-30,17,CUST0436,PRD0049,ST007,EMP041,3,0,Cash,False
TXN002356,2024-10-24,15,CUST0182,PRD0043,ST003,EMP049,1,10,Digital Wallet,True
TXN002357,2024-07-30,12,CUST0355,PRD0067,ST009,EMP023,37,0,Debit Card,False
TXN002358,2024-12-02,10,CUST0414,PRD0037,ST001,EMP002,3,0,Credit Card,False
TXN002359,2024-01-30,13,CUST0208,PRD0086,ST002,EMP003,1,20,Credit Card,False
TXN002360,2023-05-20,19,CUST0114,PRD0092,ST010,EMP007,3,25,Credit Card,False
TXN002361,2023-07-15,11,CUST0026,PRD0087,ST002,EMP012,3,0,Digital Wallet,False
TXN002362,2023-09-23,17,CUST0252,PRD0081,ST001,EMP050,4,5,Debit Card,False
TXN002363,2024-03-12,14,CUST0334,PRD0014,ST006,EMP021,4,0,Debit Card,False
TXN002364,2023-04-03,16,CUST0496,PRD0001,ST008,EMP010,2,20,Digital Wallet,False
TXN002365,2023-08-24,12,CUST0205,PRD0067,ST010,EMP004,3,0,Cash,False
TXN002366,2023-04-22,18,CUST0365,PRD0074,ST005,EMP026,4,0,Debit Card,False
TXN002367,2024-01-05,21,CUST0300,PRD0029,ST004,EMP043,3,5,Credit Card,False
TXN002368,2024-08-27,13,CUST0228,PRD0035,ST007,EMP041,2,0,Cash,False
TXN002369,2024-01-18,15,CUST0389,PRD0057,ST009,EMP005,3,0,Credit Card,False
TXN002370,2023-12-07,16,CUST0028,PRD0060,ST008,EMP035,5,10,Credit Card,False
TXN002371,2023-05-08,21,CUST0050,PRD0059,ST007,EMP014,5,0,Digital Wallet,False
TXN002372,2023-04-17,21,CUST0319,PRD0083,ST010,EMP040,1,0,Credit Card,False
TXN002373,2024-09-01,16,CUST0277,PRD0059,ST008,EMP015,4,20,Debit Card,False
TXN002374,2024-08-26,13,CUST0012,PRD0100,ST007,EMP041,5,0,Debit Card,False
TXN002375,2023-07-10,17,CUST0155,PRD0079,ST007,EMP041,1,0,Cash,False
TXN002376,2024-08-28,21,CUST0161,PRD0004,ST007,EMP041,5,0,Cash,False
TXN002377,2023-08-08,9,CUST0491,PRD0002,ST008,EMP010,5,0,Digital Wallet,False
TXN002378,2023-02-06,19,CUST0325,PRD0019,ST003,EMP049,4,5,Cash,False
TXN002379,2023-08-25,13,CUST0151,PRD0048,ST003,EMP049,2,0,Digital Wallet,False
TXN002380,2023-05-25,13,CUST0269,PRD0029,ST005,EMP018,1,0,Cash,False
TXN002381,2023-03-27,15,CUST0386,PRD0063,ST008,EMP037,5,20,Credit Card,False
TXN002382,2024-02-15,12,CUST0302,PRD0019,ST006,EMP036,2,0,Debit Card,True
TXN002383,2024-02-09,11,CUST0231,PRD0100,ST002,EMP012,3,0,Cash,False
TXN002384,2024-04-12,19,CUST0107,PRD0018,ST010,EMP034,2,0,Credit Card,False
TXN002385,2024-01-26,10,CUST0274,PRD0034,ST006,EMP021,4,0,Digital Wallet,False
TXN002386,2023-04-28,19,CUST0012,PRD0021,ST006,EMP047,4,0,Credit Card,False
TXN002387,2023-09-18,12,CUST0262,PRD0012,ST003,EMP011,1,25,Digital Wallet,False
TXN002388,2023-08-13,9,CUST0219,PRD0060,ST003,EMP049,4,0,Debit Card,False
TXN002389,2023-03-23,18,CUST0189,PRD0014,ST005,EMP018,3,0,Debit Card,False
TXN002390,2024-11-27,13,CUST0200,PRD0015,ST001,EMP025,3,5,Digital Wallet,False
TXN002391,2023-05-08,14,CUST0245,PRD0079,ST005,EMP044,5,5,Digital Wallet,False
TXN002392,2024-12-15,8,CUST0408,PRD0047,ST007,EMP041,4,15,Digital Wallet,False
TXN002393,2024-11-24,16,CUST0457,PRD0084,ST010,EMP040,2,10,Debit Card,False
TXN002394,2023-07-15,18,CUST0079,PRD0050,ST010,EMP022,3,0,Debit Card,False
TXN002395,2023-03-31,10,CUST0205,PRD0028,ST001,EMP024,3,0,Debit Card,False
TXN002396,2024-04-01,17,CUST0240,PRD0056,ST004,EMP043,1,0,Cash,False
TXN002397,2024-03-02,19,CUST0398,PRD0016,ST002,EMP003,1,0,Credit Card,False
TXN002398,2023-10-17,10,CUST0034,PRD0019,ST007,EMP041,2,5,Debit Card,False
TXN002399,2023-09-16,21,CUST0431,PRD0051,ST006,EMP036,2,25,Credit Card,False
TXN002400,2024-07-30,17,CUST0489,PRD0017,ST005,EMP020,1,0,Digital Wallet,True
TXN002401,2024-06-27,17,CUST0047,PRD0042,ST008,EMP037,5,0,Debit Card,False
TXN002402,2024-05-30,15,CUST0053,PRD0057,ST008,EMP037,3,5,Cash,False
TXN002403,2024-08-10,10,CUST0226,PRD0082,ST002,EMP046,3,0,Cash,False
TXN002404,2024-08-18,16,CUST0492,PRD0078,ST005,EMP026,3,10,Debit Card,False
TXN002405,2023-08-25,12,CUST0254,PRD0094,ST006,EMP047,2,0,Digital Wallet,False
TXN002406,2023-10-12,8,CUST0039,PRD0010,ST003,EMP001,5,0,Digital Wallet,False
TXN002407,2024-10-03,9,CUST0361,PRD0074,ST003,EMP049,4,0,Credit Card,False
TXN002408,2024-07-06,18,CUST0088,PRD0064,ST005,EMP020,2,0,Cash,False
TXN002409,2024-12-05,18,CUST0242,PRD0073,ST001,EMP050,3,0,Digital Wallet,False
TXN002410,2024-03-12,21,CUST0192,PRD0015,ST002,EMP039,5,0,Debit Card,False
TXN002411,2023-02-09,19,CUST0418,PRD0070,ST007,EMP041,5,0,Digital Wallet,False
TXN002412,2024-03-30,10,CUST0212,PRD0042,ST005,EMP020,2,0,Digital Wallet,False
TXN002413,2024-10-03,19,CUST0211,PRD0099,ST001,EMP009,1,5,Credit Card,False
TXN002414,2023-07-21,11,CUST0147,PRD0086,ST004,EMP027,3,0,Debit Card,False
TXN002415,2023-09-22,10,CUST0423,PRD0078,ST002,EMP042,1,15,Digital Wallet,False
TXN002416,2024-06-05,16,CUST0014,PRD0069,ST005,EMP018,1,0,Digital Wallet,False
TXN002417,2024-12-14,13,CUST0469,PRD0057,ST004,EMP027,5,0,Debit Card,False
TXN002418,2023-03-13,8,CUST0306,PRD0064,ST002,EMP042,5,0,Digital Wallet,False
TXN002419,2024-08-27,13,CUST0413,PRD0046,ST009,EMP023,2,0,Cash,False
TXN002420,2023-12-06,21,CUST0170,PRD0039,ST007,EMP014,1,0,Credit Card,False
TXN002421,2023-07-01,21,CUST0453,PRD0098,ST010,EMP022,2,0,Credit Card,False
TXN002422,2024-03-18,18,CUST0463,PRD0066,ST003,EMP011,3,0,Cash,False
TXN002423,2023-08-17,21,CUST0148,PRD0049,ST003,EMP011,3,0,Digital Wallet,False
TXN002424,2023-11-06,10,CUST0380,PRD0076,ST009,EMP006,4,0,Digital Wallet,False
TXN002425,2024-01-22,18,CUST0384,PRD0040,ST010,EMP004,1,0,Credit Card,False
TXN002426,2024-10-21,15,CUST0109,PRD0021,ST003,EMP001,2,0,Digital Wallet,False
TXN002427,2023-11-13,9,CUST0215,PRD0034,ST002,EMP039,4,10,Digital Wallet,False
TXN002428,2024-08-23,12,CUST0462,PRD0086,ST008,EMP010,4,5,Digital Wallet,False
TXN002429,2024-03-10,10,CUST0219,PRD0017,ST005,EMP044,3,0,Digital Wallet,True
TXN002430,2023-10-09,15,CUST0467,PRD0081,ST001,EMP009,1,0,Debit Card,False
TXN002431,2023-07-01,18,CUST0238,PRD0091,ST005,EMP044,4,0,Debit Card,False
TXN002432,2024-02-22,15,CUST0090,PRD0081,ST009,EMP023,4,0,Digital Wallet,False
TXN002433,2024-01-10,11,CUST0419,PRD0045,ST010,EMP007,4,0,Debit Card,False
TXN002434,2024-11-28,14,CUST0351,PRD0004,ST001,EMP030,1,5,Digital Wallet,False
TXN002435,2024-01-01,13,CUST0152,PRD0005,ST001,EMP025,5,0,Debit Card,False
TXN002436,2023-11-15,16,CUST0154,PRD0004,ST002,EMP046,5,15,Credit Card,False
TXN002437,2023-05-13,19,CUST0439,PRD0083,ST003,EMP001,5,0,Digital Wallet,False
TXN002438,2023-09-17,17,CUST0486,PRD0066,ST003,EMP011,2,5,Digital Wallet,False
TXN002439,2023-07-07,17,CUST0290,PRD0038,ST010,EMP040,2,0,Credit Card,False
TXN002440,2023-07-03,20,CUST0264,PRD0083,ST002,EMP012,1,0,Credit Card,False
TXN002441,2024-09-04,18,CUST0097,PRD0037,ST008,EMP033,1,0,Debit Card,False
TXN002442,2024-01-29,17,CUST0370,PRD0076,ST008,EMP048,3,0,Credit Card,False
TXN002443,2024-09-06,16,CUST0121,PRD0014,ST005,EMP044,5,25,Credit Card,False
TXN002444,2023-11-02,17,CUST0345,PRD0094,ST008,EMP037,5,20,Credit Card,False
TXN002445,2023-01-16,17,CUST0172,PRD0007,ST004,EMP043,2,0,Debit Card,False
TXN002446,2024-08-05,10,CUST0100,PRD0035,ST001,EMP009,4,0,Credit Card,False
TXN002447,2024-06-17,12,CUST0251,PRD0051,ST009,EMP005,4,0,Debit Card,False
TXN002448,2023-10-03,14,CUST0200,PRD0018,ST001,EMP002,2,0,Debit Card,False
TXN002449,2024-01-10,16,CUST0144,PRD0072,ST002,EMP042,1,0,Debit Card,False
TXN002450,2023-02-02,18,CUST0104,PRD0089,ST007,EMP041,3,0,Credit Card,False
TXN002451,2024-09-10,14,CUST0085,PRD0056,ST007,EMP045,5,0,Digital Wallet,False
TXN002452,2024-03-08,15,CUST0092,PRD0015,ST004,EMP043,5,0,Debit Card,False
TXN002453,2023-09-29,21,CUST0035,PRD0089,ST001,EMP013,3,0,Cash,False
TXN002454,2024-06-03,17,CUST0148,PRD0068,ST007,EMP045,2,0,Credit Card,False
TXN002455,2024-09-07,19,CUST0114,PRD0010,ST005,EMP020,1,0,Cash,False
TXN002456,2023-09-07,21,CUST0092,PRD0078,ST009,EMP023,3,0,Credit Card,False
TXN002457,2023-04-12,8,CUST0227,PRD0060,ST006,EMP021,2,0,Cash,False
TXN002458,2024-11-15,10,CUST0490,PRD0082,ST001,EMP009,2,15,Credit Card,False
TXN002459,2023-02-19,17,CUST0378,PRD0084,ST005,EMP020,5,15,Cash,False
TXN002460,2023-03-16,10,CUST0147,PRD0006,ST006,EMP047,2,5,Credit Card,False
TXN002461,2023-04-30,21,CUST0125,PRD0055,ST010,EMP007,1,0,Credit Card,False
TXN002462,2023-04-03,18,CUST0126,PRD0082,ST003,EMP001,3,0,Cash,False
TXN002463,2023-05-26,12,CUST0415,PRD0007,ST008,EMP048,4,0,Debit Card,False
TXN002464,2023-07-20,17,CUST0075,PRD0061,ST005,EMP044,5,5,Credit Card,False
TXN002465,2023-06-20,8,CUST0475,PRD0011,ST004,EMP027,4,0,Digital Wallet,False
TXN002466,2023-01-02,17,CUST0451,PRD0034,ST007,EMP014,2,0,Cash,False
TXN002467,2023-05-15,9,CUST0315,PRD0074,ST009,EMP023,1,0,Digital Wallet,False
TXN002468,2024-04-29,9,CUST0061,PRD0029,ST010,EMP040,3,25,Cash,False
TXN002469,2023-11-29,13,CUST0086,PRD0100,ST010,EMP031,1,25,Credit Card,False
TXN002470,2023-04-10,20,CUST0439,PRD0017,ST004,EMP043,3,0,Cash,False
TXN002471,2023-04-02,19,CUST0397,PRD0062,ST010,EMP004,1,0,Debit Card,False
TXN002472,2024-12-25,11,CUST0342,PRD0078,ST007,EMP045,5,0,Cash,False
TXN002473,2024-11-01,13,CUST0215,PRD0021,ST001,EMP013,4,0,Digital Wallet,True
TXN002474,2024-11-04,18,CUST0333,PRD0100,ST005,EMP026,1,20,Credit Card,False
TXN002475,2024-04-25,17,CUST0464,PRD0073,ST007,EMP014,4,0,Digital Wallet,False
TXN002476,2023-10-15,15,CUST0374,PRD0081,ST004,EMP043,5,25,Debit Card,False
TXN002477,2023-10-05,14,CUST0482,PRD0001,ST005,EMP044,4,0,Cash,False
TXN002478,2024-04-03,16,CUST0136,PRD0004,ST009,EMP019,5,0,Debit Card,False
TXN002479,2024-06-28,20,CUST0493,PRD0098,ST001,EMP002,2,0,Debit Card,False
TXN002480,2024-11-21,10,CUST0369,PRD0066,ST004,EMP043,5,0,Digital Wallet,True
TXN002481,2024-01-07,16,CUST0433,PRD0061,ST009,EMP019,2,5,Debit Card,False
TXN002482,2023-08-12,16,CUST0257,PRD0096,ST001,EMP032,2,15,Digital Wallet,False
TXN002483,2023-08-31,11,CUST0106,PRD0008,ST006,EMP036,1,0,Digital Wallet,False
TXN002484,2023-02-25,15,CUST0238,PRD0082,ST003,EMP049,4,0,Digital Wallet,False
TXN002485,2024-08-07,18,CUST0358,PRD0028,ST001,EMP009,1,0,Digital Wallet,False
TXN002486,2023-09-21,17,CUST0007,PRD0048,ST001,EMP013,1,0,Credit Card,True
TXN002487,2024-08-04,18,CUST0152,PRD0016,ST007,EMP041,2,0,Cash,False
TXN002488,2024-01-04,18,CUST0308,PRD0099,ST007,EMP045,4,20,Debit Card,False
TXN002489,2023-02-12,14,CUST0309,PRD0014,ST002,EMP012,4,0,Digital Wallet,False
TXN002490,2023-05-01,9,CUST0128,PRD0032,ST003,EMP001,4,0,Digital Wallet,False
TXN002491,2023-07-27,12,CUST0070,PRD0040,ST007,EMP014,4,20,Cash,False
TXN002492,2024-01-29,10,CUST0172,PRD0089,ST003,EMP001,2,0,Digital Wallet,False
TXN002493,2024-05-15,16,CUST0103,PRD0011,ST007,EMP014,4,0,Debit Card,False
TXN002494,2024-02-09,20,CUST0128,PRD0026,ST003,EMP049,4,0,Digital Wallet,False
TXN002495,2024-12-21,10,CUST0245,PRD0062,ST007,EMP045,5,15,Credit Card,False
TXN002496,2024-08-22,15,CUST0148,PRD0028,ST003,EMP011,3,25,Cash,False
TXN002497,2023-09-24,14,CUST0100,PRD0056,ST001,EMP025,5,5,Debit Card,False
TXN002498,2024-01-25,19,CUST0274,PRD0094,ST010,EMP007,2,0,Cash,False
TXN002499,2024-12-21,9,CUST0040,PRD0036,ST008,EMP008,2,25,Digital Wallet,False
TXN002500,2024-05-07,11,CUST0164,PRD0078,ST008,EMP037,1,0,Cash,False
TXN002501,2023-04-23,16,CUST0204,PRD0007,ST008,EMP010,1,10,Debit Card,False
TXN002502,2024-08-20,13,CUST0368,PRD0021,ST008,EMP017,1,0,Credit Card,False
TXN002503,2024-04-09,13,CUST0179,PRD0068,ST006,EMP036,2,5,Credit Card,False
TXN002504,2023-07-21,12,CUST0263,PRD0033,ST010,EMP038,1,0,Digital Wallet,False
TXN002505,2023-01-07,8,CUST0132,PRD0038,ST008,EMP048,4,0,Digital Wallet,False
TXN002506,2023-07-17,13,CUST0083,PRD0009,ST009,EMP019,2,0,Cash,True
TXN002507,2024-12-05,8,CUST0332,PRD0031,ST002,EMP039,1,0,Debit Card,False
TXN002508,2023-11-04,12,CUST0453,PRD0024,ST003,EMP049,40,0,Digital Wallet,False
TXN002509,2024-09-19,12,CUST0322,PRD0002,ST008,EMP033,2,10,Cash,False
TXN002510,2023-02-14,10,CUST0087,PRD0059,ST006,EMP047,3,10,Digital Wallet,False
TXN002511,2023-03-29,13,CUST0451,PRD0046,ST006,EMP047,4,10,Cash,False
TXN002512,2023-02-27,21,CUST0223,PRD0023,ST004,EMP043,4,25,Credit Card,False
TXN002513,2023-05-25,21,CUST0060,PRD0063,ST009,EMP005,3,0,Cash,True
